k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,1,0,0,4,0,0,1.7544944531250004,63.28125,0
-1,1,10,0,4,4,9,16.375953937500004,63.98437500000001,0
0,-1,-1,0,0,0,0,0.1529975,56.25,0
1,-1,0,2,0,0,0,0.6781529687500002,59.375,0
1,-1,0,4,0,0,0,1.0125543750000003,60.15625,0
3,-1,0,2,0,0,9,1.6172574062500005,62.18749999999999,0
3,1,0,4,4,0,9,2.5633580468749995,63.671875,0
-1,-1,0,0,0,0,0,1.0907103125000004,60.15625,1
-1,-1,3,0,0,4,9,7.501748296875,60.390625,1
-1,-1,5,0,0,4,9,12.466698062499995,60.703125,1
-1,-1,10,0,0,2,9,18.173552625000003,60.85937500000001,1
-1,-1,10,0,0,4,9,24.764263000000003,61.79687499999999,1
0,-1,-1,0,0,0,0,0.1529975,56.25,1
