k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,0,-1,0,0,0,0,0.5138015624999999,60.9375,0
-1,1,5,0,4,4,9,7.178506593749999,65.546875,0
-1,1,10,0,4,4,9,13.222879109375,65.703125,0
0,-1,-1,0,0,0,0,0.14095625,52.34375,0
1,0,-1,2,0,0,0,0.4147937499999999,60.15625,0
1,0,-1,4,0,0,0,0.6538553124999998,61.71875,0
1,1,0,2,2,0,0,0.7678074218750003,63.28125,0
1,1,0,4,2,0,0,1.1907369531249994,64.84375,0
1,1,5,4,2,2,9,3.175238296875,64.921875,0
1,1,5,4,2,4,9,3.919613375,65.15625,0
-1,-1,3,0,0,2,9,5.393029671875,62.734375,1
-1,-1,3,0,0,4,9,7.289105765624998,63.671875,1
-1,-1,5,0,0,4,9,12.1080204375,64.453125,1
-1,-1,10,0,0,4,9,24.142518453125,65.078125,1
-1,0,-1,0,0,0,0,0.5138015624999999,60.9375,1
0,-1,-1,0,0,0,0,0.14095625,52.34375,1
