k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,0,-1,0,0,0,0,0.5138015624999999,60.9375,0
-1,1,3,0,2,4,9,4.62666390625,64.453125,0
-1,1,3,0,4,4,9,5.984062499999999,65.0,0
-1,1,5,0,2,2,9,5.511168843750001,64.921875,0
-1,1,5,0,2,4,9,7.151913421874999,65.46875,0
-1,1,5,0,4,4,9,9.241380765625,66.171875,0
-1,1,10,0,4,4,9,17.353369671875,66.328125,0
0,-1,-1,0,0,0,0,0.14095625,52.34375,0
1,-1,0,2,0,0,0,1.0246601562500006,63.28125,0
1,1,0,2,2,0,0,1.3265422656249994,64.0625,0
1,1,5,2,2,2,9,4.699035140625,64.53125,0
1,1,5,4,2,2,9,5.052767875,64.609375,0
1,1,5,4,4,2,9,6.270983765625,65.15625,0
1,1,5,4,4,4,9,8.003011546875,65.703125,0
-1,-1,3,0,0,2,9,5.393029671875,62.734375,1
-1,-1,3,0,0,4,9,7.289105765624998,63.671875,1
-1,-1,5,0,0,4,9,12.1080204375,64.453125,1
-1,-1,10,0,0,4,9,24.142518453125,65.078125,1
-1,0,-1,0,0,0,0,0.5138015624999999,60.9375,1
0,-1,-1,0,0,0,0,0.14095625,52.34375,1
