k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,-1,0,0,0,0,0,0.2964134693877552,61.224489795918366,0
-1,-1,5,0,0,4,9,1.8445646938775515,64.89795918367346,0
-1,-1,10,0,0,4,9,3.665829795918367,66.93877551020407,0
-1,0,-1,0,0,0,0,0.038749387755102,34.69387755102041,0
-1,1,0,0,2,0,0,0.2372155102040816,55.10204081632652,0
-1,3,-1,0,2,0,9,0.1351108571428571,40.0,0
-1,3,-1,0,4,0,9,0.1459134693877551,41.0204081632653,0
-1,3,0,0,4,0,9,0.3730407346938775,61.632653061224495,0
-1,3,5,0,4,2,9,1.2887830612244895,62.04081632653061,0
-1,3,5,0,4,4,9,1.5156505306122448,63.87755102040816,0
-1,3,10,0,4,4,9,2.863408857142857,65.71428571428571,0
-1,5,0,0,4,0,9,0.4761920816326533,61.836734693877546,0
-1,5,5,0,4,2,9,1.4198993877551018,62.44897959183673,0
-1,10,10,0,4,4,9,3.5615054285714294,66.73469387755102,0
0,-1,-1,0,0,0,0,0.0258816326530612,20.40816326530612,0
1,0,-1,4,0,0,0,0.0658142857142857,36.734693877551024,0
1,1,0,2,2,0,0,0.2334783673469388,48.97959183673469,0
1,3,-1,2,2,0,9,0.1313837551020408,39.38775510204081,0
1,3,-1,4,4,0,9,0.1560477551020408,42.04081632653061,0
1,3,5,4,4,4,9,1.4556535918367346,62.65306122448979,0
1,5,-1,4,2,0,9,0.2220258775510204,42.24489795918367,0
-1,-1,0,0,0,0,0,0.2964134693877552,61.224489795918366,1
-1,-1,5,0,0,2,9,1.5394576326530611,62.65306122448979,1
-1,-1,5,0,0,4,9,1.8445646938775515,64.89795918367346,1
-1,-1,10,0,0,2,9,3.056646653061225,65.10204081632652,1
-1,-1,10,0,0,4,9,3.665829795918367,66.93877551020407,1
-1,0,-1,0,0,0,0,0.038749387755102,34.69387755102041,1
-1,3,-1,0,2,0,9,0.1351108571428571,40.0,1
-1,3,-1,0,4,0,9,0.1459134693877551,41.0204081632653,1
-1,5,-1,0,2,0,9,0.2246671020408163,42.04081632653061,1
-1,5,-1,0,4,0,9,0.2422171428571428,43.87755102040816,1
0,-1,-1,0,0,0,0,0.0258816326530612,20.40816326530612,1
