k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,0,-1,0,0,0,0,0.0393012244897959,36.734693877551024,0
-1,1,0,0,2,0,0,0.2089281632653061,57.14285714285714,0
-1,1,0,0,4,0,0,0.2308008163265306,61.224489795918366,0
0,-1,-1,0,0,0,0,0.0257061224489795,20.40816326530612,0
1,-1,10,4,0,4,9,3.188192285714286,66.53061224489795,0
1,0,-1,2,0,0,0,0.0639289795918367,40.81632653061224,0
1,1,0,4,4,0,0,0.2523240816326531,63.26530612244898,0
1,3,-1,2,2,0,9,0.1405621224489796,42.85714285714285,0
1,3,-1,2,4,0,9,0.1510754285714285,44.08163265306122,0
1,3,-1,4,4,0,9,0.1635977142857142,44.48979591836735,0
1,3,0,4,4,0,9,0.3764498775510203,63.46938775510205,0
1,3,10,4,4,4,9,2.908543959183674,65.51020408163265,0
1,5,0,4,4,0,9,0.4664319591836736,63.6734693877551,0
1,10,0,4,4,0,9,0.684569306122449,64.48979591836735,0
1,10,5,4,4,4,9,1.8833305714285715,64.6938775510204,0
-1,-1,0,0,0,0,0,0.2789387755102041,61.224489795918366,1
-1,-1,5,0,0,2,9,1.506567469387755,62.04081632653061,1
-1,-1,5,0,0,4,9,1.8324117142857144,64.08163265306122,1
-1,-1,10,0,0,4,9,3.670560816326531,66.3265306122449,1
-1,0,-1,0,0,0,0,0.0393012244897959,36.734693877551024,1
-1,3,-1,0,2,0,9,0.1343353469387755,40.40816326530612,1
-1,3,-1,0,4,0,9,0.1477035102040816,41.83673469387755,1
-1,5,-1,0,2,0,9,0.2238138775510204,44.28571428571429,1
-1,5,-1,0,4,0,9,0.2463386122448979,46.326530612244895,1
0,-1,-1,0,0,0,0,0.0257061224489795,20.40816326530612,1
