k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,-1,0,0,0,0,0,1.254073437499999,60.9375,0
-1,-1,10,0,0,2,9,18.67224290625,67.109375,0
-1,1,0,0,4,0,0,1.8507442187499992,62.5,0
-1,1,5,0,4,2,9,6.388470562499999,65.0,0
0,-1,-1,0,0,0,0,0.15919625,55.46875,0
1,-1,3,4,0,2,9,4.02298225,63.98437500000001,0
1,-1,3,4,0,4,9,5.318410359374999,64.0625,0
1,-1,5,4,0,2,9,6.417919921875,65.546875,0
1,-1,5,4,0,4,9,8.560149625000001,65.703125,0
1,-1,10,4,0,2,9,12.427501140625,66.328125,0
1,0,-1,2,0,0,0,0.4654584374999999,59.375,0
1,1,5,4,4,2,9,5.360151999999999,64.140625,0
3,-1,0,2,0,0,9,1.7539130156249991,62.03125000000001,0
3,-1,0,4,0,0,9,2.074572421875,62.57812499999999,0
3,-1,3,4,0,2,9,5.628838328125001,64.21875,0
3,1,0,4,4,0,9,2.6398779453125,63.046875,0
3,3,10,4,2,2,9,15.979842343750002,66.796875,0
5,-1,3,4,0,2,9,6.314872875000001,64.609375,0
5,-1,5,4,0,2,9,9.347278343749998,65.9375,0
5,-1,10,4,0,2,9,16.928255953125,67.03125,0
5,1,0,4,4,0,9,3.339549882812503,63.125,0
5,3,10,4,2,2,9,16.6288153828125,66.875,0
10,-1,5,4,0,2,9,11.174185,66.25,0
10,-1,10,4,0,2,9,18.869480734375,67.5,0
-1,-1,0,0,0,0,0,1.254073437499999,60.9375,1
-1,-1,3,0,0,2,9,5.62739084375,63.671875,1
-1,-1,3,0,0,4,9,7.696179265625,64.0625,1
-1,-1,5,0,0,2,9,9.350961171874996,65.390625,1
-1,-1,5,0,0,4,9,12.762140093750002,65.546875,1
-1,-1,10,0,0,2,9,18.67224290625,67.109375,1
-1,0,-1,0,0,0,0,0.5374877343750001,57.03125,1
0,-1,-1,0,0,0,0,0.15919625,55.46875,1
3,-1,-1,2,0,0,9,0.7633392499999999,57.578125,1
3,-1,-1,4,0,0,9,1.0293820000000002,58.4375,1
