k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
0,-1,-1,0,0,0,0,0.170275625,63.28125,0
1,-1,0,2,0,0,0,1.0907381250000003,69.53125,0
1,-1,10,2,0,2,9,12.0422341875,70.15625,0
1,0,-1,2,0,0,0,0.6055314843749999,65.625,0
1,3,0,2,2,0,9,2.674754640625,69.84375,0
1,3,3,2,2,4,9,6.420728796875002,69.921875,0
1,3,5,2,2,2,9,7.456047109375001,70.0,0
1,3,10,2,2,2,9,13.00356853125,70.390625,0
-1,-1,0,0,0,0,0,1.21395390625,67.96875,1
0,-1,-1,0,0,0,0,0.170275625,63.28125,1
3,-1,-1,4,0,0,9,1.0277254375,63.98437500000001,1
