k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,-1,0,0,0,0,0,1.187538125,61.71875,0
-1,-1,10,0,0,2,9,18.16992834375,68.046875,0
-1,-1,10,0,0,4,9,24.556227453125,68.125,0
-1,3,-1,0,2,0,9,2.4577148671875,63.20312500000001,0
-1,3,0,0,2,0,9,2.6938881796875007,64.375,0
-1,3,3,0,2,2,9,3.315876148437501,65.15625,0
-1,3,3,0,2,4,9,3.5994265703125,65.3125,0
-1,3,5,0,2,2,9,3.8916139609375007,65.390625,0
-1,5,-1,0,2,0,9,4.098236765625,65.546875,0
-1,5,0,0,2,0,9,4.32825240625,65.703125,0
-1,5,3,0,2,2,9,4.934399921875,66.328125,0
-1,5,3,0,2,4,9,5.200487078125,66.484375,0
-1,5,5,0,2,2,9,5.4858045625,66.5625,0
-1,5,10,0,2,4,9,7.773645625,66.71875,0
0,-1,-1,0,0,0,0,0.1634949999999999,57.8125,0
3,-1,0,2,0,0,9,1.023862578125,59.84374999999999,0
3,0,-1,2,0,0,9,0.8463878046875003,58.75,0
5,-1,0,2,0,0,9,1.5323073593749998,61.953125,0
5,-1,3,2,0,2,9,2.32556515625,63.046875,0
5,3,-1,2,2,0,9,1.72390325,62.18749999999999,0
5,3,0,2,2,0,9,1.89584925,62.57812499999999,0
5,5,-1,2,2,0,9,2.0388091015625,62.890625,0
-1,-1,0,0,0,0,0,1.187538125,61.71875,1
-1,-1,5,0,0,2,9,9.114319046875,66.40625,1
-1,-1,10,0,0,2,9,18.16992834375,68.046875,1
-1,-1,10,0,0,4,9,24.556227453125,68.125,1
-1,3,-1,0,2,0,9,2.4577148671875,63.20312500000001,1
-1,5,-1,0,2,0,9,4.098236765625,65.546875,1
0,-1,-1,0,0,0,0,0.1634949999999999,57.8125,1
