k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,-1,0,0,0,0,0,0.2656755102040817,57.14285714285714,0
-1,-1,3,0,0,2,9,0.8865549387755103,64.08163265306122,0
-1,-1,5,0,0,2,9,1.4834975918367346,66.73469387755102,0
-1,-1,10,0,0,2,9,2.97652012244898,72.6530612244898,0
-1,0,-1,0,0,0,0,0.0391085714285714,34.69387755102041,0
-1,1,0,0,4,0,0,0.1695273469387755,48.97959183673469,0
-1,3,-1,0,2,0,9,0.1294187755102041,43.87755102040816,0
-1,3,-1,0,4,0,9,0.1401479183673469,45.102040816326536,0
-1,3,0,0,2,0,9,0.2613376734693877,54.28571428571429,0
-1,3,0,0,4,0,9,0.2725836734693878,57.9591836734694,0
-1,5,-1,0,4,0,9,0.233374693877551,51.42857142857142,0
-1,5,0,0,4,0,9,0.3616072244897959,59.18367346938776,0
-1,5,10,0,4,2,9,1.6866156326530612,67.75510204081631,0
-1,10,0,0,4,0,9,0.5803696734693878,61.224489795918366,0
-1,10,3,0,4,2,9,0.8476094285714286,63.06122448979592,0
-1,10,5,0,4,2,9,1.1057043673469389,64.6938775510204,0
-1,10,10,0,4,2,9,1.7546909795918368,69.38775510204081,0
0,-1,-1,0,0,0,0,0.0233,26.53061224489796,0
1,1,0,4,4,0,0,0.1584314285714285,46.93877551020408,0
1,3,-1,2,2,0,9,0.0943912653061224,36.53061224489796,0
1,3,-1,2,4,0,9,0.0990227755102041,36.734693877551024,0
1,3,-1,4,2,0,9,0.1018502040816326,39.38775510204081,0
1,3,-1,4,4,0,9,0.1071955102040816,39.59183673469388,0
-1,-1,0,0,0,0,0,0.2656755102040817,57.14285714285714,1
-1,-1,3,0,0,2,9,0.8865549387755103,64.08163265306122,1
-1,-1,5,0,0,2,9,1.4834975918367346,66.73469387755102,1
-1,-1,10,0,0,2,9,2.97652012244898,72.6530612244898,1
-1,0,-1,0,0,0,0,0.0391085714285714,34.69387755102041,1
-1,3,-1,0,2,0,9,0.1294187755102041,43.87755102040816,1
-1,3,-1,0,4,0,9,0.1401479183673469,45.102040816326536,1
-1,5,-1,0,2,0,9,0.2163098775510204,48.775510204081634,1
-1,5,-1,0,4,0,9,0.233374693877551,51.42857142857142,1
-1,10,-1,0,4,0,9,0.4661387755102041,57.75510204081632,1
0,-1,-1,0,0,0,0,0.0233,26.53061224489796,1
