k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
-1,-1,0,0,0,0,0,0.2656755102040817,57.14285714285714,0
-1,0,-1,0,0,0,0,0.0391085714285714,34.69387755102041,0
-1,1,0,0,2,0,0,0.2015012244897959,51.02040816326531,0
-1,3,-1,0,2,0,9,0.1294187755102041,43.87755102040816,0
0,-1,-1,0,0,0,0,0.0233,26.53061224489796,0
1,-1,3,4,0,2,9,0.7388030204081634,64.08163265306122,0
1,0,-1,2,0,0,0,0.0585571428571428,38.775510204081634,0
1,1,0,2,2,0,0,0.2117171428571428,53.06122448979592,0
1,3,-1,2,2,0,9,0.1321995918367347,46.93877551020408,0
1,3,-1,2,4,0,9,0.1410195102040816,47.75510204081633,0
1,3,-1,4,4,0,9,0.1453111020408163,48.16326530612245,0
1,3,0,2,4,0,9,0.3233935102040816,58.36734693877551,0
1,3,0,4,4,0,9,0.3299166122448979,60.0,0
1,3,3,2,2,2,9,0.708708612244898,62.04081632653061,0
1,3,3,4,2,2,9,0.7183298775510204,62.65306122448979,0
1,3,3,4,4,2,9,0.7605351836734694,64.28571428571429,0
1,3,5,2,4,2,9,1.1547185714285717,65.3061224489796,0
1,3,5,4,2,2,9,1.110233387755102,65.10204081632654,0
1,3,5,4,4,2,9,1.1729680408163263,66.73469387755102,0
1,3,10,2,2,2,9,2.065092163265306,70.40816326530613,0
1,3,10,2,4,2,9,2.175052,71.22448979591837,0
1,3,10,4,2,2,9,2.087757918367347,71.0204081632653,0
1,3,10,4,4,2,9,2.207798081632653,72.6530612244898,0
1,5,-1,2,2,0,9,0.2012542857142857,50.6122448979592,0
1,5,-1,4,4,0,9,0.2207896326530612,53.265306122448976,0
1,5,0,4,4,0,9,0.4064015102040816,60.61224489795919,0
1,5,3,4,4,2,9,0.839809469387755,64.89795918367346,0
1,5,5,4,4,2,9,1.254503918367347,67.14285714285715,0
1,5,10,4,4,2,9,2.298147877551021,73.06122448979592,0
1,10,0,4,4,0,9,0.5987541224489795,60.81632653061224,0
1,10,3,4,4,2,9,1.0392011836734694,65.10204081632652,0
1,10,5,4,4,2,9,1.459969387755102,67.3469387755102,0
1,10,10,4,4,2,9,2.520595795918368,73.26530612244898,0
5,1,10,4,4,2,9,2.0010141632653062,67.55102040816327,0
-1,-1,0,0,0,0,0,0.2656755102040817,57.14285714285714,1
-1,-1,3,0,0,2,9,0.8865549387755103,64.08163265306122,1
-1,-1,5,0,0,2,9,1.4834975918367346,66.73469387755102,1
-1,-1,10,0,0,2,9,2.97652012244898,72.6530612244898,1
-1,0,-1,0,0,0,0,0.0391085714285714,34.69387755102041,1
-1,3,-1,0,2,0,9,0.1294187755102041,43.87755102040816,1
-1,3,-1,0,4,0,9,0.1401479183673469,45.102040816326536,1
-1,5,-1,0,2,0,9,0.2163098775510204,48.775510204081634,1
-1,5,-1,0,4,0,9,0.233374693877551,51.42857142857142,1
-1,10,-1,0,4,0,9,0.4661387755102041,57.75510204081632,1
0,-1,-1,0,0,0,0,0.0233,26.53061224489796,1
