k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
0,-1,-1,0,0,0,0,0.169824375,57.03125,0
1,-1,0,4,0,0,0,1.0501950000000002,65.625,0
1,0,-1,2,0,0,0,0.47554921875,60.9375,0
1,0,-1,4,0,0,0,0.6641078906249999,63.28125,0
1,1,0,2,2,0,0,0.940900390625,64.0625,0
1,1,0,4,2,0,0,1.270298593749999,66.40625,0
1,1,0,4,4,0,0,1.451503984374999,68.75,0
-1,-1,0,0,0,0,0,1.310060468749999,64.0625,1
-1,-1,3,0,0,2,9,5.796046140625,66.40625,1
-1,-1,3,0,0,4,9,7.882532234375001,66.5625,1
-1,-1,5,0,0,2,9,9.59999978125,67.421875,1
-1,-1,5,0,0,4,9,13.067346046875,68.203125,1
-1,0,-1,0,0,0,0,0.562897265625,58.59375,1
0,-1,-1,0,0,0,0,0.169824375,57.03125,1
3,-1,-1,4,0,0,9,1.047325125,59.06249999999999,1
5,-1,-1,2,0,0,9,1.299740125,59.45312499999999,1
